ORDERNUMBER,QUANTITYORDERED,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE,Customer Value,Customer PO Freq.,Customer Frequency,CLTV
10334,26,2,3188.12,2004-11-19,On Hold,4,11,2004,Cars,S10_4962,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Medium,Low-value,4,Low-freq.,9594.0
10347,27,2,4428.0,2004-11-29,Shipped,4,11,2004,Cars,S10_4962,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10357,43,9,5780.92,2004-12-10,Shipped,4,12,2004,Cars,S10_4962,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10370,35,4,2297.05,2005-01-20,Shipped,1,1,2005,Cars,S10_4962,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10381,37,6,6231.54,2005-02-17,Shipped,1,2,2005,Cars,S10_4962,Corporate Gift Ideas Co.,San Francisco,USA,North America,Medium,High-value,4,Low-freq.,19032.0
10391,37,7,1735.3,2005-03-09,Shipped,1,3,2005,Cars,S10_4962,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10411,27,2,4427.73,2005-05-01,Shipped,2,5,2005,Cars,S10_4962,Quebec Home Shopping Network,Montreal,Canada,North America,Medium,Low-value,3,Low-freq.,9399.0
10425,38,12,5894.94,2005-05-31,In Process,2,5,2005,Cars,S10_4962,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10108,33,6,5265.15,2003-03-03,Shipped,1,3,2003,Cars,S12_1099,Cruz & Sons Co.,Makati City,Philippines,APAC,Medium,Low-value,3,Low-freq.,11934.0
10122,42,10,7599.9,2003-05-08,Shipped,2,5,2003,Cars,S12_1099,Marseille Mini Autos,Marseille,France,EMEA,Large,Low-value,3,Low-freq.,9516.0
10135,42,7,8008.56,2003-07-02,Shipped,3,7,2003,Cars,S12_1099,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Large,High-value,17,High-freq.,83187.0
10147,48,7,9245.76,2003-09-05,Shipped,3,9,2003,Cars,S12_1099,Collectables For Less Inc.,Brickhaven,USA,North America,Large,Low-value,3,Low-freq.,10335.0
10159,41,2,8296.35,2003-10-10,Shipped,4,10,2003,Cars,S12_1099,Corporate Gift Ideas Co.,San Francisco,USA,North America,Large,High-value,4,Low-freq.,19032.0
10169,30,2,5019.9,2003-11-04,Shipped,4,11,2003,Cars,S12_1099,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium,High-value,4,Low-freq.,19539.0
10181,27,14,5411.07,2003-11-12,Shipped,4,11,2003,Cars,S12_1099,Herkku Gifts,Bergen,Norway,EMEA,Medium,High-value,3,Low-freq.,14157.0
10191,21,3,3840.9,2003-11-20,Shipped,4,11,2003,Cars,S12_1099,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium,High-value,2,Low-freq.,12714.0
10203,20,8,3930.4,2003-12-02,Shipped,4,12,2003,Cars,S12_1099,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10211,41,2,7498.9,2004-01-15,Shipped,1,1,2004,Cars,S12_1099,Auto Canal Petit,Paris,France,EMEA,Large,Low-value,3,Low-freq.,11817.0
10225,27,9,4517.91,2004-02-22,Shipped,1,2,2004,Cars,S12_1099,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium,High-value,2,Low-freq.,14937.0
10238,28,3,5774.72,2004-04-09,Shipped,2,4,2004,Cars,S12_1099,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Medium,High-value,5,Low-freq.,18408.0
10253,24,13,3922.56,2004-06-01,Cancelled,2,6,2004,Cars,S12_1099,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium,High-value,3,Low-freq.,14976.0
10266,44,14,9160.36,2004-07-06,Shipped,3,7,2004,Cars,S12_1099,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Large,High-value,3,Low-freq.,18096.0
10276,50,3,9631.0,2004-08-02,Shipped,3,8,2004,Cars,S12_1099,Online Mini Collectables,Brickhaven,USA,North America,Large,Low-value,2,Low-freq.,7254.0
10287,21,12,3432.24,2004-08-30,Shipped,3,8,2004,Cars,S12_1099,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Medium,High-value,2,Low-freq.,14937.0
10300,33,5,5521.89,2003-10-04,Shipped,4,10,2003,Cars,S12_1099,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium,Low-value,4,Low-freq.,10803.0
10310,33,10,6934.62,2004-10-16,Shipped,4,10,2004,Cars,S12_1099,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium,High-value,2,Low-freq.,12714.0
10320,31,3,6876.11,2004-11-03,Shipped,4,11,2004,Cars,S12_1099,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Medium,Low-value,4,Low-freq.,9594.0
10329,41,5,2930.27,2004-11-15,Shipped,4,11,2004,Cars,S12_1099,Land of Toys Inc.,NYC,USA,North America,Small,High-value,4,Low-freq.,20826.0
10341,45,2,3584.25,2004-11-24,Shipped,4,11,2004,Cars,S12_1099,Salzburg Collectables,Salzburg,Austria,EMEA,Medium,High-value,4,Low-freq.,18993.0
10363,33,3,2817.87,2005-01-06,Shipped,1,1,2005,Cars,S12_1099,Suominen Souveniers,Espoo,Finland,EMEA,Small,High-value,3,Low-freq.,14469.0
10375,45,7,3420.0,2005-02-03,Shipped,1,2,2005,Cars,S12_1099,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10389,26,4,2575.04,2005-03-03,Shipped,1,3,2005,Cars,S12_1099,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small,High-value,3,Low-freq.,17043.0
10419,12,13,1961.28,2005-05-17,Shipped,2,5,2005,Cars,S12_1099,Salzburg Collectables,Salzburg,Austria,EMEA,Small,High-value,4,Low-freq.,18993.0
10105,41,15,8690.36,2003-02-11,Shipped,1,2,2003,Cars,S12_1108,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Large,High-value,5,Low-freq.,18408.0
10117,33,9,6034.38,2003-04-16,Shipped,2,4,2003,Cars,S12_1108,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10127,46,2,11279.2,2003-06-03,Shipped,2,6,2003,Cars,S12_1108,Muscle Machine Inc,NYC,USA,North America,Large,High-value,4,Low-freq.,25116.0
10142,33,12,8023.29,2003-08-08,Shipped,3,8,2003,Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Large,High-value,17,High-freq.,83187.0
10153,20,11,4904.0,2003-09-28,Shipped,3,9,2003,Cars,S12_1108,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10165,44,3,8594.52,2003-10-22,Shipped,4,10,2003,Cars,S12_1108,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Large,High-value,5,Low-freq.,21957.0
10176,33,2,7474.5,2003-11-06,Shipped,4,11,2003,Cars,S12_1108,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Large,High-value,3,Low-freq.,18096.0
10185,21,13,3883.74,2003-11-14,Shipped,4,11,2003,Cars,S12_1108,Mini Creations Ltd.,New Bedford,USA,North America,Medium,High-value,3,Low-freq.,13806.0
10196,47,5,8887.7,2003-11-26,Shipped,4,11,2003,Cars,S12_1108,Super Scale Inc.,New Haven,USA,North America,Large,Low-value,2,Low-freq.,10062.0
10208,46,13,8602.92,2004-01-02,Shipped,1,1,2004,Cars,S12_1108,"Saveley & Henriot, Co.",Lyon,France,EMEA,Large,High-value,3,Low-freq.,18135.0
10220,32,2,7181.44,2004-02-12,Shipped,1,2,2004,Cars,S12_1108,"Clover Collections, Co.",Dublin,Ireland,EMEA,Large,Low-value,2,Low-freq.,7332.0
10231,42,2,8378.58,2004-03-19,Shipped,1,3,2004,Cars,S12_1108,CAF Imports,Madrid,Spain,EMEA,Large,Low-value,2,Low-freq.,6279.0
10247,44,2,10606.2,2004-05-05,Shipped,2,5,2004,Cars,S12_1108,Suominen Souveniers,Espoo,Finland,EMEA,Large,High-value,3,Low-freq.,14469.0
10272,35,2,5818.4,2004-07-20,Shipped,3,7,2004,Cars,S12_1108,Diecast Classics Inc.,Allentown,USA,North America,Medium,High-value,4,Low-freq.,15483.0
10282,41,5,7071.27,2004-08-20,Shipped,3,8,2004,Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Large,High-value,17,High-freq.,83187.0
10293,46,8,8411.56,2004-09-09,Shipped,3,9,2004,Cars,S12_1108,Amica Models & Co.,Torino,Italy,EMEA,Large,Low-value,2,Low-freq.,11934.0
10306,31,13,6570.76,2004-10-14,Shipped,4,10,2004,Cars,S12_1108,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10314,38,5,7975.44,2004-10-22,Shipped,4,10,2004,Cars,S12_1108,Heintze Collectables,Aaarhus,Denmark,EMEA,Large,High-value,2,Low-freq.,12753.0
10325,42,8,2688.0,2004-11-05,Shipped,4,11,2004,Cars,S12_1108,Baane Mini Imports,Stavern,Norway,EMEA,Small,High-value,4,Low-freq.,14781.0
10336,33,10,1888.26,2004-11-20,Shipped,4,11,2004,Cars,S12_1108,"La Corne D'abondance, Co.",Paris,France,EMEA,Small,Low-value,3,Low-freq.,12324.0
10348,48,8,2513.28,2004-11-01,Shipped,4,11,2004,Cars,S12_1108,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small,High-value,3,Low-freq.,15288.0
10359,42,8,4764.48,2004-12-15,Shipped,4,12,2004,Cars,S12_1108,Reims Collectables,Reims,France,EMEA,Medium,High-value,5,Low-freq.,17121.0
10371,32,6,3560.64,2005-01-23,Shipped,1,1,2005,Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10382,34,10,3823.64,2005-02-17,Shipped,1,2,2005,Cars,S12_1108,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10395,33,1,2280.96,2005-03-17,Shipped,1,3,2005,Cars,S12_1108,Lyon Souveniers,Paris,France,EMEA,Small,Low-value,3,Low-freq.,9945.0
10413,36,2,8677.8,2005-05-05,Shipped,2,5,2005,Cars,S12_1108,Gift Depot Inc.,Bridgewater,USA,North America,Large,High-value,3,Low-freq.,12909.0
10103,27,8,3394.98,2003-01-29,Shipped,1,1,2003,Trucks and Buses,S12_1666,Baane Mini Imports,Stavern,Norway,EMEA,Medium,High-value,4,Low-freq.,14781.0
10113,21,2,3415.44,2003-03-26,Shipped,1,3,2003,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10126,21,8,2439.57,2003-05-28,Shipped,2,5,2003,Trucks and Buses,S12_1666,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small,High-value,3,Low-freq.,15288.0
10140,38,8,4829.8,2003-07-24,Shipped,3,7,2003,Trucks and Buses,S12_1666,Technics Stores Inc.,Burlingame,USA,North America,Medium,High-value,4,Low-freq.,15327.0
10150,30,5,4100.1,2003-09-19,Shipped,3,9,2003,Trucks and Buses,S12_1666,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10164,49,6,6563.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,S12_1666,Mini Auto Werke,Graz,Austria,EMEA,Medium,Low-value,3,Low-freq.,6630.0
10174,43,1,6817.22,2003-11-06,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Australian Gift Network, Co",South Brisbane,Australia,APAC,Medium,Low-value,3,Low-freq.,7527.0
10183,41,5,6163.94,2003-11-13,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Classic Gift Ideas, Inc",Philadelphia,USA,North America,Medium,Low-value,2,Low-freq.,8541.0
10194,38,8,4933.92,2003-11-25,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10206,28,3,4056.36,2003-12-05,Shipped,4,12,2003,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,Canada,North America,Medium,Low-value,2,Low-freq.,9555.0
10216,43,1,5759.42,2004-02-02,Shipped,1,2,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium,Low-value,2,Low-freq.,8229.0
10229,25,13,3451.0,2004-03-11,Shipped,1,3,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10245,38,6,5920.4,2004-05-04,Shipped,2,5,2004,Trucks and Buses,S12_1666,Super Scale Inc.,New Haven,USA,North America,Medium,Low-value,2,Low-freq.,10062.0
10258,41,3,6668.24,2004-06-15,Shipped,2,6,2004,Trucks and Buses,S12_1666,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Medium,High-value,4,Low-freq.,15288.0
10270,28,6,4094.72,2004-07-19,Shipped,3,7,2004,Trucks and Buses,S12_1666,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium,High-value,4,Low-freq.,19227.0
10281,25,13,2938.5,2004-08-19,Shipped,3,8,2004,Trucks and Buses,S12_1666,Diecast Classics Inc.,Allentown,USA,North America,Small,High-value,4,Low-freq.,15483.0
10291,41,8,6387.8,2004-09-08,Shipped,3,9,2004,Trucks and Buses,S12_1666,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium,High-value,3,Low-freq.,17043.0
10304,39,3,6396.0,2004-10-11,Shipped,4,10,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,Versailles,France,EMEA,Medium,Low-value,2,Low-freq.,8229.0
10313,21,11,2669.1,2004-10-22,Shipped,4,10,2004,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,Vancouver,Canada,North America,Small,Low-value,2,Low-freq.,9555.0
10322,27,9,4784.13,2004-11-04,Shipped,4,11,2004,Trucks and Buses,S12_1666,Online Diecast Creations Co.,Nashua,USA,North America,Medium,High-value,3,Low-freq.,16692.0
10333,33,6,3273.93,2004-11-18,Shipped,4,11,2004,Trucks and Buses,S12_1666,Mini Wheels Co.,San Francisco,USA,North America,Medium,Low-value,3,Low-freq.,9438.0
10347,29,3,3586.43,2004-11-29,Shipped,4,11,2004,Trucks and Buses,S12_1666,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium,High-value,5,Low-freq.,25506.0
10357,49,8,5960.36,2004-12-10,Shipped,4,12,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10370,49,8,8470.14,2005-01-20,Shipped,1,1,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Large,High-value,4,Low-freq.,19539.0
10381,20,1,2952.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,S12_1666,Corporate Gift Ideas Co.,San Francisco,USA,North America,Small,High-value,4,Low-freq.,19032.0
10391,39,9,2464.8,2005-03-09,Shipped,1,3,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Small,High-value,4,Low-freq.,19539.0
10411,40,6,6232.0,2005-05-01,Shipped,2,5,2005,Trucks and Buses,S12_1666,Quebec Home Shopping Network,Montreal,Canada,North America,Medium,Low-value,3,Low-freq.,9399.0
10424,49,3,7969.36,2005-05-31,In Process,2,5,2005,Trucks and Buses,S12_1666,Euro Shopping Channel,Madrid,Spain,EMEA,Large,High-value,26,High-freq.,115869.0
10107,21,1,3036.6,2003-02-24,Shipped,1,2,2003,Motorcycles,S12_2823,Land of Toys Inc.,NYC,USA,North America,Medium,High-value,4,Low-freq.,20826.0
10121,50,4,8284.0,2003-05-07,Shipped,2,5,2003,Motorcycles,S12_2823,Reims Collectables,Reims,France,EMEA,Large,High-value,5,Low-freq.,17121.0
10134,20,1,2711.2,2003-07-01,Shipped,3,7,2003,Motorcycles,S12_2823,Lyon Souveniers,Paris,France,EMEA,Small,Low-value,3,Low-freq.,9945.0
10145,49,5,8339.8,2003-08-25,Shipped,3,8,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,USA,North America,Large,High-value,3,Low-freq.,13260.0
10159,38,13,6238.84,2003-10-10,Shipped,4,10,2003,Motorcycles,S12_2823,Corporate Gift Ideas Co.,San Francisco,USA,North America,Medium,High-value,4,Low-freq.,19032.0
10169,35,13,4639.25,2003-11-04,Shipped,4,11,2003,Motorcycles,S12_2823,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium,High-value,4,Low-freq.,19539.0
10180,40,8,6747.6,2003-11-11,Shipped,4,11,2003,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,France,EMEA,Medium,Low-value,2,Low-freq.,8736.0
10189,28,1,4512.48,2003-11-18,Shipped,4,11,2003,Motorcycles,S12_2823,Toys4GrownUps.com,Pasadena,USA,North America,Medium,High-value,3,Low-freq.,13260.0
10201,25,1,4029.0,2003-12-01,Shipped,4,12,2003,Motorcycles,S12_2823,Mini Wheels Co.,San Francisco,USA,North America,Medium,Low-value,3,Low-freq.,9438.0
10211,36,13,4771.8,2004-01-15,Shipped,1,1,2004,Motorcycles,S12_2823,Auto Canal Petit,Paris,France,EMEA,Medium,Low-value,3,Low-freq.,11817.0
10224,43,6,6087.94,2004-02-21,Shipped,1,2,2004,Motorcycles,S12_2823,Daedalus Designs Imports,Lille,France,EMEA,Medium,Low-value,2,Low-freq.,8736.0
10237,32,6,4193.28,2004-04-05,Shipped,2,4,2004,Motorcycles,S12_2823,Vitachrome Inc.,NYC,USA,North America,Medium,Low-value,3,Low-freq.,11154.0
10251,46,1,7552.28,2004-05-18,Shipped,2,5,2004,Motorcycles,S12_2823,Tekni Collectables Inc.,Newark,USA,North America,Large,Low-value,3,Low-freq.,10569.0
10263,48,1,6434.4,2004-06-28,Shipped,2,6,2004,Motorcycles,S12_2823,Gift Depot Inc.,Bridgewater,USA,North America,Medium,High-value,3,Low-freq.,12909.0
10276,43,14,5181.5,2004-08-02,Shipped,3,8,2004,Motorcycles,S12_2823,Online Mini Collectables,Brickhaven,USA,North America,Medium,Low-value,2,Low-freq.,7254.0
10285,49,5,6863.92,2004-08-27,Shipped,3,8,2004,Motorcycles,S12_2823,Marta's Replicas Co.,Cambridge,USA,North America,Medium,High-value,2,Low-freq.,13065.0
10299,24,8,4157.04,2004-09-30,Shipped,3,9,2004,Motorcycles,S12_2823,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium,High-value,3,Low-freq.,14118.0
10309,26,4,4660.24,2004-10-15,Shipped,4,10,2004,Motorcycles,S12_2823,Baane Mini Imports,Stavern,Norway,EMEA,Medium,High-value,4,Low-freq.,14781.0
10319,30,9,4111.8,2004-11-03,Shipped,4,11,2004,Motorcycles,S12_2823,Microscale Inc.,NYC,USA,North America,Medium,Low-value,2,Low-freq.,4173.0
10329,24,6,3542.64,2004-11-15,Shipped,4,11,2004,Motorcycles,S12_2823,Land of Toys Inc.,NYC,USA,North America,Medium,High-value,4,Low-freq.,20826.0
10341,55,8,8118.55,2004-11-24,Shipped,4,11,2004,Motorcycles,S12_2823,Salzburg Collectables,Salzburg,Austria,EMEA,Large,High-value,4,Low-freq.,18993.0
10362,22,1,3877.06,2005-01-05,Shipped,1,1,2005,Motorcycles,S12_2823,Technics Stores Inc.,Burlingame,USA,North America,Medium,High-value,4,Low-freq.,15327.0
10375,49,13,3867.08,2005-02-03,Shipped,1,2,2005,Motorcycles,S12_2823,La Rochelle Gifts,Nantes,France,EMEA,Medium,High-value,4,Low-freq.,22854.0
10388,44,6,5951.44,2005-03-03,Shipped,1,3,2005,Motorcycles,S12_2823,FunGiftIdeas.com,New Bedford,USA,North America,Medium,Low-value,3,Low-freq.,12558.0
10403,66,6,8648.64,2005-04-08,Shipped,2,4,2005,Motorcycles,S12_2823,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Large,High-value,3,Low-freq.,14976.0
10417,21,1,3447.78,2005-05-13,Disputed,2,5,2005,Motorcycles,S12_2823,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10104,34,1,5958.5,2003-01-31,Shipped,1,1,2003,Cars,S12_3148,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10117,43,10,5911.64,2003-04-16,Shipped,2,4,2003,Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10127,46,3,7366.44,2003-06-03,Shipped,2,6,2003,Cars,S12_3148,Muscle Machine Inc,NYC,USA,North America,Large,High-value,4,Low-freq.,25116.0
10142,33,13,4985.64,2003-08-08,Shipped,3,8,2003,Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10153,42,12,5393.64,2003-09-28,Shipped,3,9,2003,Cars,S12_3148,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10165,34,4,4880.02,2003-10-22,Shipped,4,10,2003,Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Singapore,APAC,Medium,High-value,5,Low-freq.,21957.0
10176,47,3,8378.69,2003-11-06,Shipped,4,11,2003,Cars,S12_3148,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Large,High-value,3,Low-freq.,18096.0
10185,33,14,4038.21,2003-11-14,Shipped,4,11,2003,Cars,S12_3148,Mini Creations Ltd.,New Bedford,USA,North America,Medium,High-value,3,Low-freq.,13806.0
10196,24,6,3807.12,2003-11-26,Shipped,4,11,2003,Cars,S12_3148,Super Scale Inc.,New Haven,USA,North America,Medium,Low-value,2,Low-freq.,10062.0
10208,26,14,3142.36,2004-01-02,Shipped,1,1,2004,Cars,S12_3148,"Saveley & Henriot, Co.",Lyon,France,EMEA,Medium,High-value,3,Low-freq.,18135.0
10220,30,3,4713.6,2004-02-12,Shipped,1,2,2004,Cars,S12_3148,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium,Low-value,2,Low-freq.,7332.0
10230,43,1,7016.31,2004-03-15,Shipped,1,3,2004,Cars,S12_3148,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Large,Low-value,4,Low-freq.,10803.0
10247,25,3,4381.25,2004-05-05,Shipped,2,5,2004,Cars,S12_3148,Suominen Souveniers,Espoo,Finland,EMEA,Medium,High-value,3,Low-freq.,14469.0
10272,27,3,4283.01,2004-07-20,Shipped,3,7,2004,Cars,S12_3148,Diecast Classics Inc.,Allentown,USA,North America,Medium,High-value,4,Low-freq.,15483.0
10282,27,6,4364.82,2004-08-20,Shipped,3,8,2004,Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10293,24,9,4242.24,2004-09-09,Shipped,3,9,2004,Cars,S12_3148,Amica Models & Co.,Torino,Italy,EMEA,Medium,Low-value,2,Low-freq.,11934.0
10306,34,14,4982.7,2004-10-14,Shipped,4,10,2004,Cars,S12_3148,"AV Stores, Co.",Manchester,UK,EMEA,Medium,High-value,3,Low-freq.,20046.0
10314,46,6,6393.54,2004-10-22,Shipped,4,10,2004,Cars,S12_3148,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium,High-value,2,Low-freq.,12753.0
10324,27,1,1466.91,2004-11-05,Shipped,4,11,2004,Cars,S12_3148,Vitachrome Inc.,NYC,USA,North America,Small,Low-value,3,Low-freq.,11154.0
10336,33,11,4059.33,2004-11-20,Shipped,4,11,2004,Cars,S12_3148,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium,Low-value,3,Low-freq.,12324.0
10348,47,4,4801.52,2004-11-01,Shipped,4,11,2004,Cars,S12_3148,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium,High-value,3,Low-freq.,15288.0
10358,49,5,2711.66,2004-12-10,Shipped,4,12,2004,Cars,S12_3148,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10372,40,4,5862.0,2005-01-26,Shipped,1,1,2005,Cars,S12_3148,"Tokyo Collectables, Ltd",Minato-ku,Japan,APAC,Medium,High-value,4,Low-freq.,15288.0
10382,37,11,4071.85,2005-02-17,Shipped,1,2,2005,Cars,S12_3148,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10413,47,3,8236.75,2005-05-05,Shipped,2,5,2005,Cars,S12_3148,Gift Depot Inc.,Bridgewater,USA,North America,Large,High-value,3,Low-freq.,12909.0
10108,45,4,6130.35,2003-03-03,Shipped,1,3,2003,Cars,S12_3380,Cruz & Sons Co.,Makati City,Philippines,APAC,Medium,Low-value,3,Low-freq.,11934.0
10122,37,8,3693.34,2003-05-08,Shipped,2,5,2003,Cars,S12_3380,Marseille Mini Autos,Marseille,France,EMEA,Medium,Low-value,3,Low-freq.,9516.0
10135,48,5,6031.68,2003-07-02,Shipped,3,7,2003,Cars,S12_3380,Mini Gifts Distributors Ltd.,San Rafael,USA,North America,Medium,High-value,17,High-freq.,83187.0
10147,31,5,3494.94,2003-09-05,Shipped,3,9,2003,Cars,S12_3380,Collectables For Less Inc.,Brickhaven,USA,North America,Medium,Low-value,3,Low-freq.,10335.0
10160,46,6,5294.14,2003-10-11,Shipped,4,10,2003,Cars,S12_3380,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,North America,Medium,Low-value,2,Low-freq.,6084.0
10170,47,4,5464.69,2003-11-04,Shipped,4,11,2003,Cars,S12_3380,Mini Auto Werke,Graz,Austria,EMEA,Medium,Low-value,3,Low-freq.,6630.0
10181,28,12,2860.76,2003-11-12,Shipped,4,11,2003,Cars,S12_3380,Herkku Gifts,Bergen,Norway,EMEA,Small,High-value,3,Low-freq.,14157.0
10191,40,1,5590.0,2003-11-20,Shipped,4,11,2003,Cars,S12_3380,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Medium,High-value,2,Low-freq.,12714.0
10203,20,6,2254.8,2003-12-02,Shipped,4,12,2003,Cars,S12_3380,Euro Shopping Channel,Madrid,Spain,EMEA,Small,High-value,26,High-freq.,115869.0
10212,39,16,4946.76,2004-01-16,Shipped,1,1,2004,Cars,S12_3380,Euro Shopping Channel,Madrid,Spain,EMEA,Medium,High-value,26,High-freq.,115869.0
10225,25,7,2495.5,2004-02-22,Shipped,1,2,2004,Cars,S12_3380,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Small,High-value,2,Low-freq.,14937.0
